target_id,target,generated_by,summary,summary_postprocessed,CA_1,Conciseness_1,Fluency_1,CA_2,Conciseness_2,Fluency_2,CA_3,Conciseness_3,Fluency_3,,Extreme CA Difference,Extreme Conciseness Difference,Extreme Fluency Difference
636766ae1a6d9265ec0175d8,"private String buildContentRange(){
  Integer limit=drc.getLimit() == null ? getDefaultNumberPagination() - 1 : drc.getLimit();
  Integer offset=drc.getOffset() == null ? 0 : drc.getOffset();
  Long count=drc.getCount() == null ? 0 : drc.getCount();
  return offset + ""-"" + (limit.equals(0) ? count - 1 : limit)+ ""/""+ count;
}
",CodeLlama-13b-Instruct-hf,"```
/**
 * Builds a Content-Range header value based on the given parameters.
 *
 * @param drc the DataResponseContext object containing the pagination parameters
 * @return a String representing the Content-Range header value
 */
private String buildContentRange(DataResponseContext drc) {
    // ...
}
```
This docstring provides a brief description of the method, including its purpose and the parameters it takes. It also includes a brief description of the return value, which is a String representing the Content-Range header value.","/**
 * Builds a Content-Range header value based on the given parameters.
 *
 * @param drc the DataResponseContext object containing the pagination parameters
 * @return a String representing the Content-Range header value
 */",2,3,3,3,5,4,1,5,3,,,,
636766ae1a6d9265ec0175d8,"private String buildContentRange(){
  Integer limit=drc.getLimit() == null ? getDefaultNumberPagination() - 1 : drc.getLimit();
  Integer offset=drc.getOffset() == null ? 0 : drc.getOffset();
  Long count=drc.getCount() == null ? 0 : drc.getCount();
  return offset + ""-"" + (limit.equals(0) ? count - 1 : limit)+ ""/""+ count;
}
",CodeLlama-34b-Instruct-hf,"# Docstring

This method builds a content range string based on the given limit, offset, and count. The string is in the format of ""offset-limit/count"". If the limit is 0, the method uses the count minus 1 as the limit. If the offset is null, it is set to 0. If the count is null, it is set to 0.

The method returns a string representing the content range.

# Parameters

* `drc`: The `DataRange` object containing the limit, offset, and count.

# Returns

* A string representing the content range in the format of ""offset-limit/count"".

# Throws

* `NullPointerException`: If the `drc` parameter is null.
* `IllegalArgumentException`: If the `limit` parameter is negative or the `offset` parameter is negative.

# Examples

* `buildContentRange(new DataRange(10, 5, 100));` returns `""5-14/100""`
* `buildContentRange(new DataRange(0, 5, 100));` returns `""5-99/100""`
* `buildContentRange(new DataRange(10, null, 100));` returns `""0-9/100""`
* `buildContentRange(new DataRange(null, 5, 100));` returns `""5-99/100""`
* `buildContentRange(new DataRange(null, null, 100));` returns `""0-99/100""`","This method builds a content range string based on the given limit, offset, and count. The string is in the format of ""offset-limit/count"". If the limit is 0, the method uses the count minus 1 as the limit. If the offset is null, it is set to 0. If the count is null, it is set to 0.

The method returns a string representing the content range.

# Parameters

* `drc`: The `DataRange` object containing the limit, offset, and count.

# Returns

* A string representing the content range in the format of ""offset-limit/count"".

# Throws

* `NullPointerException`: If the `drc` parameter is null.
* `IllegalArgumentException`: If the `limit` parameter is negative or the `offset` parameter is negative.

# Examples

* `buildContentRange(new DataRange(10, 5, 100));` returns `""5-14/100""`
* `buildContentRange(new DataRange(0, 5, 100));` returns `""5-99/100""`
* `buildContentRange(new DataRange(10, null, 100));` returns `""0-9/100""`
* `buildContentRange(new DataRange(null, 5, 100));` returns `""5-99/100""`
* `buildContentRange(new DataRange(null, null, 100));` returns `""0-99/100""",2,3,3,2,3,5,2,2,3,,,,
636766fa1a6d9265ec0177a9,"private void addInitializedType(final int abstractType){
  if (initializations == null) {
    initializations=new int[2];
  }
  int initializationsLength=initializations.length;
  if (initializationCount >= initializationsLength) {
    int[] newInitializations=new int[Math.max(initializationCount + 1,2 * initializationsLength)];
    System.arraycopy(initializations,0,newInitializations,0,initializationsLength);
    initializations=newInitializations;
  }
  initializations[initializationCount++]=abstractType;
}
",CodeLlama-13b-Instruct-hf,"This method is used to add an initialized type to an array of initialized types. It takes an integer parameter `abstractType` representing the type to be added.

The method first checks if the `initializations` array is null, and if it is, it creates a new array with a length of 2.

Next, it checks the length of the `initializations` array and compares it to the `initializationCount` variable. If the `initializationCount` is greater than or equal to the length of the `initializations` array, it creates a new array with a length equal to the maximum of `initializationCount + 1` and `2 * initializationsLength`.

The method then copies the contents of the `initializations` array to the new array, and sets the `initializations` variable to the new array.

Finally, the method adds the `abstractType` parameter to the `initializations` array at the index equal to the `initializationCount` variable.

This method is used to keep track of the initialized types in a program, and to ensure that the `initializations` array is always large enough to hold all the initialized types.","This method is used to add an initialized type to an array of initialized types. It takes an integer parameter `abstractType` representing the type to be added.

The method first checks if the `initializations` array is null, and if it is, it creates a new array with a length of 2.

Next, it checks the length of the `initializations` array and compares it to the `initializationCount` variable. If the `initializationCount` is greater than or equal to the length of the `initializations` array, it creates a new array with a length equal to the maximum of `initializationCount + 1` and `2 * initializationsLength`.

The method then copies the contents of the `initializations` array to the new array, and sets the `initializations` variable to the new array.

Finally, the method adds the `abstractType` parameter to the `initializations` array at the index equal to the `initializationCount` variable.

This method is used to keep track of the initialized types in a program, and to ensure that the `initializations` array is always large enough to hold all the initialized types.",4,3,4,5,4,5,4,4,5,,,,
636766fa1a6d9265ec0177a9,"private void addInitializedType(final int abstractType){
  if (initializations == null) {
    initializations=new int[2];
  }
  int initializationsLength=initializations.length;
  if (initializationCount >= initializationsLength) {
    int[] newInitializations=new int[Math.max(initializationCount + 1,2 * initializationsLength)];
    System.arraycopy(initializations,0,newInitializations,0,initializationsLength);
    initializations=newInitializations;
  }
  initializations[initializationCount++]=abstractType;
}
",gpt-4-turbo,"```java
/**
 * Adds an abstract type to the 'initializations' array, expanding the array if necessary.
 * This method initializes the 'initializations' array if it is null, and ensures there is enough space
 * to add new elements by doubling its size when needed. The method safely adds the abstract type
 * into the array and increments the count of initializations.
 *
 * @param abstractType The abstract type to be added to the initializations array.
 */
```","/**
 * Adds an abstract type to the 'initializations' array, expanding the array if necessary.
 * This method initializes the 'initializations' array if it is null, and ensures there is enough space
 * to add new elements by doubling its size when needed. The method safely adds the abstract type
 * into the array and increments the count of initializations.
 *
 * @param abstractType The abstract type to be added to the initializations array.
 */",3,4,4,4,5,5,5,5,5,,,,
636766fa1a6d9265ec0177a9,"private void addInitializedType(final int abstractType){
  if (initializations == null) {
    initializations=new int[2];
  }
  int initializationsLength=initializations.length;
  if (initializationCount >= initializationsLength) {
    int[] newInitializations=new int[Math.max(initializationCount + 1,2 * initializationsLength)];
    System.arraycopy(initializations,0,newInitializations,0,initializationsLength);
    initializations=newInitializations;
  }
  initializations[initializationCount++]=abstractType;
}
",gpt-3.5-turbo,"```java
/**
 * Adds an initialized type to the array of initializations.
 * If the initializations array is null, it initializes it with a length of 2.
 * If the number of initializations exceeds the length of the array, it resizes the array.
 * 
 * @param abstractType the initialized type to add
 */
```
","/**
 * Adds an initialized type to the array of initializations.
 * If the initializations array is null, it initializes it with a length of 2.
 * If the number of initializations exceeds the length of the array, it resizes the array.
 * 
 * @param abstractType the initialized type to add
 */",4,4,4,4,5,5,4,5,5,,,,
636766fa1a6d9265ec0177a9,"private void addInitializedType(final int abstractType){
  if (initializations == null) {
    initializations=new int[2];
  }
  int initializationsLength=initializations.length;
  if (initializationCount >= initializationsLength) {
    int[] newInitializations=new int[Math.max(initializationCount + 1,2 * initializationsLength)];
    System.arraycopy(initializations,0,newInitializations,0,initializationsLength);
    initializations=newInitializations;
  }
  initializations[initializationCount++]=abstractType;
}
",CodeLlama-34b-Instruct-hf,"# Docstring

Adds an initialized type to the internal array of initialized types.

The method takes a single parameter, `abstractType`, which is the type to be added to the array. If the array is null, it is initialized with a size of 2. If the array is not null, the method checks if the `initializationCount` is greater than or equal to the length of the array. If it is, a new array is created with a size of `Math.max(initializationCount + 1, 2 * initializationsLength)`. The contents of the old array are copied to the new array, and the new array is assigned to the `initializations` variable. Finally, the `abstractType` is added to the end of the array and the `initializationCount` is incremented.

The method is private, meaning it can only be accessed within the same class. It is not intended to be used as a public API.","Adds an initialized type to the internal array of initialized types.

The method takes a single parameter, `abstractType`, which is the type to be added to the array. If the array is null, it is initialized with a size of 2. If the array is not null, the method checks if the `initializationCount` is greater than or equal to the length of the array. If it is, a new array is created with a size of `Math.max(initializationCount + 1, 2 * initializationsLength)`. The contents of the old array are copied to the new array, and the new array is assigned to the `initializations` variable. Finally, the `abstractType` is added to the end of the array and the `initializationCount` is incremented.

The method is private, meaning it can only be accessed within the same class. It is not intended to be used as a public API.",3,2,4,5,4,5,4,4,5,,,,
636766fa1a6d9265ec0177a9,"private void addInitializedType(final int abstractType){
  if (initializations == null) {
    initializations=new int[2];
  }
  int initializationsLength=initializations.length;
  if (initializationCount >= initializationsLength) {
    int[] newInitializations=new int[Math.max(initializationCount + 1,2 * initializationsLength)];
    System.arraycopy(initializations,0,newInitializations,0,initializationsLength);
    initializations=newInitializations;
  }
  initializations[initializationCount++]=abstractType;
}
",human_written,"/** 
 * Adds an abstract type to the list of types on which a constructor is invoked in the basic block.
 * @param abstractType an abstract type on a which a constructor is invoked.
 */
","/** 
 * Adds an abstract type to the list of types on which a constructor is invoked in the basic block.
 * @param abstractType an abstract type on a which a constructor is invoked.
 */",2,3,2,2,4,2,3,5,2,,,,
636766fa1a6d9265ec0177a9,"private void addInitializedType(final int abstractType){
  if (initializations == null) {
    initializations=new int[2];
  }
  int initializationsLength=initializations.length;
  if (initializationCount >= initializationsLength) {
    int[] newInitializations=new int[Math.max(initializationCount + 1,2 * initializationsLength)];
    System.arraycopy(initializations,0,newInitializations,0,initializationsLength);
    initializations=newInitializations;
  }
  initializations[initializationCount++]=abstractType;
}
",CodeLlama-7b-Instruct-hf,"```
private void addInitializedType(final int abstractType)

Adds the given abstract type to the list of initialized types.

Parameters:
abstractType (int): The abstract type to add.

Returns:
void

Throws:
NullPointerException if the initializations array is null.

Note: This method is used to keep track of the types that have been initialized in the current scope.
```","private void addInitializedType(final int abstractType)

Adds the given abstract type to the list of initialized types.

Parameters:
abstractType (int): The abstract type to add.

Returns:
void

Throws:
NullPointerException if the initializations array is null.

Note: This method is used to keep track of the types that have been initialized in the current scope.",2,3,3,3,4,5,2,4,4,,,,
6367676a1a6d9265ec0181cd,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
",gpt-4-turbo,"```java
/**
 * Removes leading whitespace characters from the specified string.
 *
 * This method checks if the input string has any length and if not, it directly returns the original string.
 * It then iterates over the string from the beginning, removing any leading whitespace characters
 * until a non-whitespace character is encountered.
 *
 * @param str the string from which leading whitespace characters are to be removed.
 * @return a new string with leading whitespace removed, or the original string if it is empty or contains no leading whitespace.
 */
```","/**
 * Removes leading whitespace characters from the specified string.
 *
 * This method checks if the input string has any length and if not, it directly returns the original string.
 * It then iterates over the string from the beginning, removing any leading whitespace characters
 * until a non-whitespace character is encountered.
 *
 * @param str the string from which leading whitespace characters are to be removed.
 * @return a new string with leading whitespace removed, or the original string if it is empty or contains no leading whitespace.
 */",5,5,5,5,5,5,5,4,5,,,,
6367676a1a6d9265ec0181cd,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
",gpt-3.5-turbo,"```java
/**
 * Removes leading whitespace characters from the given string.
 * If the input string is null or empty, it returns the input string as is.
 * 
 * @param str the input string to trim leading whitespace from
 * @return the input string with leading whitespace removed
 */
```
","/**
 * Removes leading whitespace characters from the given string.
 * If the input string is null or empty, it returns the input string as is.
 * 
 * @param str the input string to trim leading whitespace from
 * @return the input string with leading whitespace removed
 */",4,4,5,4,5,5,5,5,5,,,,
6367676a1a6d9265ec0181cd,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
",CodeLlama-34b-Instruct-hf,"# Docstring

/**
 * Trims leading whitespace from a string.
 *
 * @param str the input string
 * @return the trimmed string
 */
public static String trimLeadingWhitespace(String str) {
  // ...
}

# Explanation:

This docstring provides a brief description of the method's purpose and parameters. It also includes a return type and a brief description of the return value. The `@param` tag is used to describe the input parameter, and the `@return` tag is used to describe the return value. This docstring is concise and provides the necessary information for a developer to understand how to use the method.","/**
 * Trims leading whitespace from a string.
 *
 * @param str the input string
 * @return the trimmed string
 */",3,4,4,3,5,5,3,5,5,,,,
6367676a1a6d9265ec0181cd,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
",CodeLlama-13b-Instruct-hf,"```
/**
 * Trims leading whitespace from a string.
 *
 * @param str the string to trim
 * @return the trimmed string
 */
public static String trimLeadingWhitespace(String str) {
    if (!hasLength(str)) {
        return str;
    }
    StringBuilder sb = new StringBuilder(str);
    while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
        sb.deleteCharAt(0);
    }
    return sb.toString();
}
```
This docstring provides a brief description of the method, including its purpose and the parameters it takes. It also includes a brief explanation of the method's behavior, including the fact that it trims leading whitespace from a string.","/**
 * Trims leading whitespace from a string.
 *
 * @param str the string to trim
 * @return the trimmed string
 */",3,4,4,3,5,5,3,5,5,,,,
6367676a1a6d9265ec0181cd,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
",human_written,"/** 
 * Trim leading whitespace from the given String.
 * @param str the String to check
 * @return the trimmed String
 * @see java.lang.Character#isWhitespace
 */
","/** 
 * Trim leading whitespace from the given String.
 * @param str the String to check
 * @return the trimmed String
 * @see java.lang.Character#isWhitespace
 */",2,4,3,3,4,5,3,5,5,,,,
6367676a1a6d9265ec0181cd,"public static String trimLeadingWhitespace(String str){
  if (!hasLength(str)) {
    return str;
  }
  StringBuilder sb=new StringBuilder(str);
  while (sb.length() > 0 && Character.isWhitespace(sb.charAt(0))) {
    sb.deleteCharAt(0);
  }
  return sb.toString();
}
",CodeLlama-7b-Instruct-hf,"```
Trims leading whitespace from a string.

@param str the string to trim
@return the trimmed string
```","Trims leading whitespace from a string.

@param str the string to trim
@return the trimmed string",3,4,4,3,5,5,3,5,5,,,,
636767121a6d9265ec017b0a,"private int parseEndOfLine(String headerPart,int end){
  int index=end;
  for (; ; ) {
    int offset=headerPart.indexOf('\r',index);
    if (offset == -1 || offset + 1 >= headerPart.length()) {
      throw new IllegalStateException(""Expected headers to be terminated by an empty line."");
    }
    if (headerPart.charAt(offset + 1) == '\n') {
      return offset;
    }
    index=offset + 1;
  }
}
",gpt-3.5-turbo,"```java
/**
 * Parses the end of a line in the given header part starting from the specified index.
 * 
 * @param headerPart the header part to parse
 * @param end the starting index to begin parsing from
 * @return the index of the end of the line
 * @throws IllegalStateException if the headers are not terminated by an empty line
 */
```
","/**
 * Parses the end of a line in the given header part starting from the specified index.
 * 
 * @param headerPart the header part to parse
 * @param end the starting index to begin parsing from
 * @return the index of the end of the line
 * @throws IllegalStateException if the headers are not terminated by an empty line
 */",3,4,4,3,5,5,4,5,5,,,,
636767121a6d9265ec017b0a,"private int parseEndOfLine(String headerPart,int end){
  int index=end;
  for (; ; ) {
    int offset=headerPart.indexOf('\r',index);
    if (offset == -1 || offset + 1 >= headerPart.length()) {
      throw new IllegalStateException(""Expected headers to be terminated by an empty line."");
    }
    if (headerPart.charAt(offset + 1) == '\n') {
      return offset;
    }
    index=offset + 1;
  }
}
",human_written,"/** 
 * Skips bytes until the end of the current line.
 * @param headerPart The headers, which are being parsed.
 * @param end Index of the last byte, which has yet been processed.
 * @return Index of the \r\n sequence, which indicates end of line.
 */
","/** 
 * Skips bytes until the end of the current line.
 * @param headerPart The headers, which are being parsed.
 * @param end Index of the last byte, which has yet been processed.
 * @return Index of the \r\n sequence, which indicates end of line.
 */",3,4,4,2,5,3,2,5,4,,,,
636767121a6d9265ec017b0a,"private int parseEndOfLine(String headerPart,int end){
  int index=end;
  for (; ; ) {
    int offset=headerPart.indexOf('\r',index);
    if (offset == -1 || offset + 1 >= headerPart.length()) {
      throw new IllegalStateException(""Expected headers to be terminated by an empty line."");
    }
    if (headerPart.charAt(offset + 1) == '\n') {
      return offset;
    }
    index=offset + 1;
  }
}
",CodeLlama-34b-Instruct-hf,"```
# Docstring for parseEndOfLine method

This method parses the end of a line in a header part of a HTTP message. It takes two parameters:

* `headerPart`: The header part of the HTTP message as a string.
* `end`: The index of the last character in the header part.

The method returns the index of the end of the line, which is the index of the last character in the line, or -1 if the line is not terminated by a CRLF sequence.

The method first checks if the line is terminated by a CRLF sequence by searching for the index of the first occurrence of the character '\r' in the header part, starting from the index of the last character in the header part. If the index is -1 or if the index is greater than or equal to the length of the header part, an IllegalStateException is thrown.

If the line is not terminated by a CRLF sequence, the method searches for the index of the first occurrence of the character '\n' in the header part, starting from the index of the last character in the header part. If the index is -1 or if the index is greater than or equal to the length of the header part, an IllegalStateException is thrown.

If the line is terminated by a CRLF sequence, the method returns the index of the last character in the line.

# Example usage:

Suppose we have a HTTP message with the following header part:

""GET / HTTP/1.1\r\nHost: example.com\r\n\r\n""

If we call the parseEndOfLine method with the header part and the index of the last character in the header part (which is 27 in this case), the method will return the index of the last character in the line, which is 25.
```","This method parses the end of a line in a header part of a HTTP message. It takes two parameters:

* `headerPart`: The header part of the HTTP message as a string.
* `end`: The index of the last character in the header part.

The method returns the index of the end of the line, which is the index of the last character in the line, or -1 if the line is not terminated by a CRLF sequence.

The method first checks if the line is terminated by a CRLF sequence by searching for the index of the first occurrence of the character '\r' in the header part, starting from the index of the last character in the header part. If the index is -1 or if the index is greater than or equal to the length of the header part, an IllegalStateException is thrown.

If the line is not terminated by a CRLF sequence, the method searches for the index of the first occurrence of the character '\n' in the header part, starting from the index of the last character in the header part. If the index is -1 or if the index is greater than or equal to the length of the header part, an IllegalStateException is thrown.

If the line is terminated by a CRLF sequence, the method returns the index of the last character in the line.

# Example usage:

Suppose we have a HTTP message with the following header part:

""GET / HTTP/1.1\r\nHost: example.com\r\n\r\n""

If we call the parseEndOfLine method with the header part and the index of the last character in the header part (which is 27 in this case), the method will return the index of the last character in the line, which is 25.",4,3,3,5,3,5,5,4,4,,,,
636767121a6d9265ec017b0a,"private int parseEndOfLine(String headerPart,int end){
  int index=end;
  for (; ; ) {
    int offset=headerPart.indexOf('\r',index);
    if (offset == -1 || offset + 1 >= headerPart.length()) {
      throw new IllegalStateException(""Expected headers to be terminated by an empty line."");
    }
    if (headerPart.charAt(offset + 1) == '\n') {
      return offset;
    }
    index=offset + 1;
  }
}
",gpt-4-turbo,"```java
/**
 * Parses the end of a line in a header string, expecting a CRLF (""\r\n"") as the line terminator.
 *
 * @param headerPart The string containing the header part to be parsed.
 * @param end The starting index from which to search for the line terminator.
 * @return The index of the carriage return character ('\r') where the CRLF sequence starts.
 * @throws IllegalStateException if the header does not end with a CRLF sequence or if the sequence is incomplete.
 */
```","/**
 * Parses the end of a line in a header string, expecting a CRLF (""\r\n"") as the line terminator.
 *
 * @param headerPart The string containing the header part to be parsed.
 * @param end The starting index from which to search for the line terminator.
 * @return The index of the carriage return character ('\r') where the CRLF sequence starts.
 * @throws IllegalStateException if the header does not end with a CRLF sequence or if the sequence is incomplete.
 */",5,5,4,4,5,5,5,5,4,,,,
636767121a6d9265ec017b0a,"private int parseEndOfLine(String headerPart,int end){
  int index=end;
  for (; ; ) {
    int offset=headerPart.indexOf('\r',index);
    if (offset == -1 || offset + 1 >= headerPart.length()) {
      throw new IllegalStateException(""Expected headers to be terminated by an empty line."");
    }
    if (headerPart.charAt(offset + 1) == '\n') {
      return offset;
    }
    index=offset + 1;
  }
}
",CodeLlama-7b-Instruct-hf,"```
# Docstring for parseEndOfLine(String headerPart, int end)

Parses the end of the header part of an HTTP request.

Parameters:

* headerPart (String): The header part of the HTTP request.
* end (int): The index of the last character of the header part.

Returns:

* int: The index of the end of the header part, or -1 if the end of the header part was not found.

Throws:

* IllegalStateException: If the headers were not terminated by an empty line.

This method parses the end of the header part of an HTTP request, which is defined as the end of the header part or the end of the line following the end of the header part. The method returns the index of the end of the header part, or -1 if the end of the header part was not found. If the headers were not terminated by an empty line, an IllegalStateException is thrown.

The method uses a loop to search for the end of the header part, starting at the specified index. It searches for the first occurrence of the carriage return character ('\r') and then checks the following character to see if it is a newline character ('\n'). If the end of the header part is found, the method returns the index of the end of the header part. If the end of the header part is not found, the method continues to search for the end of the header part until it is found or until the end of the header part is reached. If the end of the header part is not found, an IllegalStateException is thrown.

This method is used by the HttpRequest class to parse the end of the header part of an HTTP request.
```","Parses the end of the header part of an HTTP request.

Parameters:

* headerPart (String): The header part of the HTTP request.
* end (int): The index of the last character of the header part.

Returns:

* int: The index of the end of the header part, or -1 if the end of the header part was not found.

Throws:

* IllegalStateException: If the headers were not terminated by an empty line.

This method parses the end of the header part of an HTTP request, which is defined as the end of the header part or the end of the line following the end of the header part. The method returns the index of the end of the header part, or -1 if the end of the header part was not found. If the headers were not terminated by an empty line, an IllegalStateException is thrown.

The method uses a loop to search for the end of the header part, starting at the specified index. It searches for the first occurrence of the carriage return character ('\r') and then checks the following character to see if it is a newline character ('\n'). If the end of the header part is found, the method returns the index of the end of the header part. If the end of the header part is not found, the method continues to search for the end of the header part until it is found or until the end of the header part is reached. If the end of the header part is not found, an IllegalStateException is thrown.

This method is used by the HttpRequest class to parse the end of the header part of an HTTP request.",2,3,3,2,3,4,2,3,4,,,,
636767121a6d9265ec017b0a,"private int parseEndOfLine(String headerPart,int end){
  int index=end;
  for (; ; ) {
    int offset=headerPart.indexOf('\r',index);
    if (offset == -1 || offset + 1 >= headerPart.length()) {
      throw new IllegalStateException(""Expected headers to be terminated by an empty line."");
    }
    if (headerPart.charAt(offset + 1) == '\n') {
      return offset;
    }
    index=offset + 1;
  }
}
",CodeLlama-13b-Instruct-hf,"This method is used to parse the end of a line in a header part of a HTTP request. It takes two arguments:

* `headerPart`: a `String` representing the header part of the HTTP request.
* `end`: an `int` representing the index of the end of the line to be parsed.

The method returns an `int` representing the index of the end of the line, or -1 if the line is not terminated by an empty line.

The method uses a loop to iterate over the characters in the `headerPart` string, starting from the `end` index. It uses the `indexOf()` method to find the index of the first occurrence of the `\r` character, and then checks if the next character is `\n`. If it is, the method returns the index of the `\r` character. If not, it continues the loop and searches for the next occurrence of `\r` and checks if the next character is `\n`.

If the method reaches the end of the `headerPart` string without finding an empty line, it throws an `IllegalStateException` with the message ""Expected headers to be terminated by an empty line."".

This method is used to parse the headers of a HTTP request, and it is an important part of the HTTP protocol.","This method is used to parse the end of a line in a header part of a HTTP request. It takes two arguments:

* `headerPart`: a `String` representing the header part of the HTTP request.
* `end`: an `int` representing the index of the end of the line to be parsed.

The method returns an `int` representing the index of the end of the line, or -1 if the line is not terminated by an empty line.

The method uses a loop to iterate over the characters in the `headerPart` string, starting from the `end` index. It uses the `indexOf()` method to find the index of the first occurrence of the `\r` character, and then checks if the next character is `\n`. If it is, the method returns the index of the `\r` character. If not, it continues the loop and searches for the next occurrence of `\r` and checks if the next character is `\n`.

If the method reaches the end of the `headerPart` string without finding an empty line, it throws an `IllegalStateException` with the message ""Expected headers to be terminated by an empty line."".

This method is used to parse the headers of a HTTP request, and it is an important part of the HTTP protocol.",3,3,3,2,3,4,2,3,4,,,,
636766821a6d9265ec0174bf,"public static String capitalize(String name){
  if (name == null || name.length() == 0) {
    return name;
  }
  char chars[]=name.toCharArray();
  chars[0]=Character.toUpperCase(chars[0]);
  return new String(chars);
}
",CodeLlama-7b-Instruct-hf,"```
/**
 * Capitalizes the first letter of a given string.
 *
 * @param name the string to capitalize
 * @return the capitalized string
 * @throws NullPointerException if the given string is null
 * @throws IllegalArgumentException if the given string is empty
 */
public static String capitalize(String name) {
  // ...
}
```
This docstring provides a brief description of the method's purpose, as well as the parameters and return types. It also includes a few examples of how the method can be used, and a brief explanation of any exceptions that may be thrown.

The `@param` tag is used to describe the parameters of the method, and the `@return` tag is used to describe the return type. The `@throws` tag is used to describe any exceptions that may be thrown by the method.

Overall, this docstring provides a clear and concise description of the method's purpose and usage, which can help other developers understand how to use the method correctly.","/**
 * Capitalizes the first letter of a given string.
 *
 * @param name the string to capitalize
 * @return the capitalized string
 * @throws NullPointerException if the given string is null
 * @throws IllegalArgumentException if the given string is empty
 */",2,5,5,2,5,5,2,5,5,,,,
636766821a6d9265ec0174bf,"public static String capitalize(String name){
  if (name == null || name.length() == 0) {
    return name;
  }
  char chars[]=name.toCharArray();
  chars[0]=Character.toUpperCase(chars[0]);
  return new String(chars);
}
",CodeLlama-13b-Instruct-hf,"```
/**
 * Capitalizes the first letter of a string.
 *
 * @param name the string to capitalize
 * @return the capitalized string
 */
public static String capitalize(String name) {
    if (name == null || name.length() == 0) {
        return name;
    }
    char[] chars = name.toCharArray();
    chars[0] = Character.toUpperCase(chars[0]);
    return new String(chars);
}
```
This docstring provides a brief description of the method, including its purpose and any parameters it takes. It also includes a brief explanation of the method's return value.","/**
 * Capitalizes the first letter of a string.
 *
 * @param name the string to capitalize
 * @return the capitalized string
 */",4,5,5,4,5,5,3,5,5,,,,
636766821a6d9265ec0174bf,"public static String capitalize(String name){
  if (name == null || name.length() == 0) {
    return name;
  }
  char chars[]=name.toCharArray();
  chars[0]=Character.toUpperCase(chars[0]);
  return new String(chars);
}
",CodeLlama-34b-Instruct-hf,"# Docstring

Capitalizes the first letter of a given string.

* @param name The string to capitalize.
* @return The capitalized string. If the input string is null or empty, the method returns the original string.","Capitalizes the first letter of a given string.

* @param name The string to capitalize.
* @return The capitalized string. If the input string is null or empty, the method returns the original string.",5,5,5,5,5,5,5,5,5,,,,
636766821a6d9265ec0174bf,"public static String capitalize(String name){
  if (name == null || name.length() == 0) {
    return name;
  }
  char chars[]=name.toCharArray();
  chars[0]=Character.toUpperCase(chars[0]);
  return new String(chars);
}
",gpt-4-turbo,"```java
/**
 * Capitalizes the first character of the given string.
 * 
 * This method converts the first character of the input string to uppercase while leaving the rest of the characters unchanged.
 * If the input string is null or empty, it returns the original string.
 *
 * @param name The string to be capitalized.
 * @return A string with the first character capitalized, or the original string if it is null or empty.
 */
```","/**
 * Capitalizes the first character of the given string.
 * 
 * This method converts the first character of the input string to uppercase while leaving the rest of the characters unchanged.
 * If the input string is null or empty, it returns the original string.
 *
 * @param name The string to be capitalized.
 * @return A string with the first character capitalized, or the original string if it is null or empty.
 */",4,5,5,5,5,5,5,4,5,,,,
636766821a6d9265ec0174bf,"public static String capitalize(String name){
  if (name == null || name.length() == 0) {
    return name;
  }
  char chars[]=name.toCharArray();
  chars[0]=Character.toUpperCase(chars[0]);
  return new String(chars);
}
",gpt-3.5-turbo,"```java
/**
 * Capitalizes the first letter of the input string.
 * If the input string is null or empty, returns the input string as is.
 * 
 * @param name the input string to capitalize
 * @return the input string with the first letter capitalized
 */
```
","/**
 * Capitalizes the first letter of the input string.
 * If the input string is null or empty, returns the input string as is.
 * 
 * @param name the input string to capitalize
 * @return the input string with the first letter capitalized
 */",4,5,4,5,5,5,5,5,5,,,,
636766821a6d9265ec0174bf,"public static String capitalize(String name){
  if (name == null || name.length() == 0) {
    return name;
  }
  char chars[]=name.toCharArray();
  chars[0]=Character.toUpperCase(chars[0]);
  return new String(chars);
}
",human_written,"/** 
 * Reverse of Introspector.decapitalize
 */
","/** 
 * Reverse of Introspector.decapitalize
 */",1,5,2,2,5,3,2,5,2,,,,
